filename,split,eye_state,subject_id,gender,glasses,reflections,lighting,sensor,source_relpath
s0015_01110_0_0_1_0_0_01.png,test,1,s0015,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0015/s0015_01110_0_0_1_0_0_01.png
s0030_00272_0_0_0_0_0_01.png,val,0,s0030,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0030/s0030_00272_0_0_0_0_0_01.png
s0010_00334_0_0_1_0_0_01.png,train,1,s0010,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0010/s0010_00334_0_0_1_0_0_01.png
s0025_00099_0_0_0_0_0_01.png,train,0,s0025,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0025/s0025_00099_0_0_0_0_0_01.png
s0003_00439_0_0_0_0_0_01.png,test,0,s0003,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0003/s0003_00439_0_0_0_0_0_01.png
s0033_00101_0_0_0_0_1_01.png,test,0,s0033,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0033/s0033_00101_0_0_0_0_1_01.png
s0033_00030_0_0_0_0_1_01.png,test,0,s0033,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0033/s0033_00030_0_0_0_0_1_01.png
s0033_00394_0_0_1_0_1_01.png,test,1,s0033,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0033/s0033_00394_0_0_1_0_1_01.png
s0014_03534_0_0_0_2_1_02.png,train,0,s0014,0,0,2,1,02,data/raw/mrlEyes_2018_01/s0014/s0014_03534_0_0_0_2_1_02.png
s0030_00490_0_0_1_0_1_01.png,val,1,s0030,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0030/s0030_00490_0_0_1_0_1_01.png
s0033_00541_0_0_1_0_1_01.png,test,1,s0033,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0033/s0033_00541_0_0_1_0_1_01.png
s0026_00393_0_0_0_0_1_01.png,val,0,s0026,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0026/s0026_00393_0_0_0_0_1_01.png
s0031_00020_1_0_0_0_1_02.png,train,0,s0031,1,0,0,1,02,data/raw/mrlEyes_2018_01/s0031/s0031_00020_1_0_0_0_1_02.png
s0013_01370_0_0_0_0_0_01.png,val,0,s0013,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0013/s0013_01370_0_0_0_0_0_01.png
s0026_00834_0_0_1_0_0_01.png,val,1,s0026,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0026/s0026_00834_0_0_1_0_0_01.png
s0030_00109_0_0_0_0_1_01.png,val,0,s0030,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0030/s0030_00109_0_0_0_0_1_01.png
s0035_00075_0_1_1_0_0_02.png,train,1,s0035,0,1,0,0,02,data/raw/mrlEyes_2018_01/s0035/s0035_00075_0_1_1_0_0_02.png
s0021_00713_0_1_1_2_0_01.png,train,1,s0021,0,1,2,0,01,data/raw/mrlEyes_2018_01/s0021/s0021_00713_0_1_1_2_0_01.png
s0032_00131_0_0_0_0_1_02.png,test,0,s0032,0,0,0,1,02,data/raw/mrlEyes_2018_01/s0032/s0032_00131_0_0_0_0_1_02.png
s0027_00616_0_1_1_0_0_01.png,val,1,s0027,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0027/s0027_00616_0_1_1_0_0_01.png
s0014_08181_0_0_1_1_0_02.png,train,1,s0014,0,0,1,0,02,data/raw/mrlEyes_2018_01/s0014/s0014_08181_0_0_1_1_0_02.png
s0025_00438_0_0_1_0_0_01.png,train,1,s0025,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0025/s0025_00438_0_0_1_0_0_01.png
s0006_00339_0_1_0_0_0_01.png,train,0,s0006,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0006/s0006_00339_0_1_0_0_0_01.png
s0037_06211_1_0_1_0_1_01.png,train,1,s0037,1,0,0,1,01,data/raw/mrlEyes_2018_01/s0037/s0037_06211_1_0_1_0_1_01.png
s0001_01855_0_0_1_0_0_01.png,val,1,s0001,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0001/s0001_01855_0_0_1_0_0_01.png
s0004_00741_0_0_0_0_0_01.png,val,0,s0004,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0004/s0004_00741_0_0_0_0_0_01.png
s0020_00559_0_0_1_0_0_01.png,train,1,s0020,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0020/s0020_00559_0_0_1_0_0_01.png
s0034_00260_0_0_1_0_0_02.png,train,1,s0034,0,0,0,0,02,data/raw/mrlEyes_2018_01/s0034/s0034_00260_0_0_1_0_0_02.png
s0003_00595_0_0_1_0_0_01.png,test,1,s0003,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0003/s0003_00595_0_0_1_0_0_01.png
s0012_01025_0_0_0_0_0_01.png,train,0,s0012,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0012/s0012_01025_0_0_0_0_0_01.png
s0023_00309_0_0_1_0_1_01.png,train,1,s0023,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0023/s0023_00309_0_0_1_0_1_01.png
s0006_01003_0_1_0_1_0_01.png,train,0,s0006,0,1,1,0,01,data/raw/mrlEyes_2018_01/s0006/s0006_01003_0_1_0_1_0_01.png
s0021_00028_0_0_0_0_0_01.png,train,0,s0021,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0021/s0021_00028_0_0_0_0_0_01.png
s0037_03927_1_1_0_0_0_01.png,train,0,s0037,1,1,0,0,01,data/raw/mrlEyes_2018_01/s0037/s0037_03927_1_1_0_0_0_01.png
s0001_02500_0_0_1_0_0_01.png,val,1,s0001,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0001/s0001_02500_0_0_1_0_0_01.png
s0008_00194_0_1_0_0_0_01.png,train,0,s0008,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0008/s0008_00194_0_1_0_0_0_01.png
s0015_00571_0_0_0_0_1_01.png,test,0,s0015,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0015/s0015_00571_0_0_0_0_1_01.png
s0008_00583_0_1_0_0_0_01.png,train,0,s0008,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0008/s0008_00583_0_1_0_0_0_01.png
s0023_00464_0_0_1_0_1_01.png,train,1,s0023,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0023/s0023_00464_0_0_1_0_1_01.png
s0007_00182_0_0_0_0_0_01.png,test,0,s0007,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0007/s0007_00182_0_0_0_0_0_01.png
s0013_03090_0_0_1_0_0_01.png,val,1,s0013,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0013/s0013_03090_0_0_1_0_0_01.png
s0024_00425_0_0_1_0_0_01.png,train,1,s0024,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0024/s0024_00425_0_0_1_0_0_01.png
s0034_00014_0_0_0_0_0_02.png,train,0,s0034,0,0,0,0,02,data/raw/mrlEyes_2018_01/s0034/s0034_00014_0_0_0_0_0_02.png
s0002_00268_0_0_0_0_0_01.png,train,0,s0002,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0002/s0002_00268_0_0_0_0_0_01.png
s0003_00029_0_0_0_0_0_01.png,test,0,s0003,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0003/s0003_00029_0_0_0_0_0_01.png
s0022_00365_0_1_1_2_1_01.png,train,1,s0022,0,1,2,1,01,data/raw/mrlEyes_2018_01/s0022/s0022_00365_0_1_1_2_1_01.png
s0034_00085_0_0_0_0_0_02.png,train,0,s0034,0,0,0,0,02,data/raw/mrlEyes_2018_01/s0034/s0034_00085_0_0_0_0_0_02.png
s0010_00355_0_0_1_0_0_01.png,train,1,s0010,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0010/s0010_00355_0_0_1_0_0_01.png
s0037_02328_1_0_0_0_0_01.png,train,0,s0037,1,0,0,0,01,data/raw/mrlEyes_2018_01/s0037/s0037_02328_1_0_0_0_0_01.png
s0030_01217_0_0_1_0_0_01.png,val,1,s0030,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0030/s0030_01217_0_0_1_0_0_01.png
s0015_00586_0_0_0_0_1_01.png,test,0,s0015,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0015/s0015_00586_0_0_0_0_1_01.png
s0020_00007_0_0_0_0_1_01.png,train,0,s0020,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0020/s0020_00007_0_0_0_0_1_01.png
s0037_08841_1_1_1_2_0_01.png,train,1,s0037,1,1,2,0,01,data/raw/mrlEyes_2018_01/s0037/s0037_08841_1_1_1_2_0_01.png
s0031_00267_1_0_1_1_1_02.png,train,1,s0031,1,0,1,1,02,data/raw/mrlEyes_2018_01/s0031/s0031_00267_1_0_1_1_1_02.png
s0015_00814_0_0_1_0_1_01.png,test,1,s0015,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0015/s0015_00814_0_0_1_0_1_01.png
s0036_02205_1_0_1_0_0_01.png,train,1,s0036,1,0,0,0,01,data/raw/mrlEyes_2018_01/s0036/s0036_02205_1_0_1_0_0_01.png
s0024_00038_0_0_0_0_0_01.png,train,0,s0024,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0024/s0024_00038_0_0_0_0_0_01.png
s0032_05865_0_0_1_1_1_02.png,test,1,s0032,0,0,1,1,02,data/raw/mrlEyes_2018_01/s0032/s0032_05865_0_0_1_1_1_02.png
s0016_01044_1_0_0_0_1_01.png,test,0,s0016,1,0,0,1,01,data/raw/mrlEyes_2018_01/s0016/s0016_01044_1_0_0_0_1_01.png
s0017_01588_1_0_1_0_1_01.png,test,1,s0017,1,0,0,1,01,data/raw/mrlEyes_2018_01/s0017/s0017_01588_1_0_1_0_1_01.png
s0023_00141_0_0_1_0_1_01.png,train,1,s0023,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0023/s0023_00141_0_0_1_0_1_01.png
s0033_00154_0_0_1_0_1_01.png,test,1,s0033,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0033/s0033_00154_0_0_1_0_1_01.png
s0037_04603_1_1_0_0_0_01.png,train,0,s0037,1,1,0,0,01,data/raw/mrlEyes_2018_01/s0037/s0037_04603_1_1_0_0_0_01.png
s0014_04227_0_0_1_0_0_01.png,train,1,s0014,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0014/s0014_04227_0_0_1_0_0_01.png
s0006_00519_0_1_0_1_0_01.png,train,0,s0006,0,1,1,0,01,data/raw/mrlEyes_2018_01/s0006/s0006_00519_0_1_0_1_0_01.png
s0037_04044_1_1_0_2_0_01.png,train,0,s0037,1,1,2,0,01,data/raw/mrlEyes_2018_01/s0037/s0037_04044_1_1_0_2_0_01.png
s0010_00017_0_0_0_0_0_01.png,train,0,s0010,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0010/s0010_00017_0_0_0_0_0_01.png
s0001_01199_0_1_0_2_0_01.png,val,0,s0001,0,1,2,0,01,data/raw/mrlEyes_2018_01/s0001/s0001_01199_0_1_0_2_0_01.png
s0005_00664_0_0_0_0_0_01.png,val,0,s0005,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0005/s0005_00664_0_0_0_0_0_01.png
s0034_00027_0_0_0_0_0_02.png,train,0,s0034,0,0,0,0,02,data/raw/mrlEyes_2018_01/s0034/s0034_00027_0_0_0_0_0_02.png
s0003_00649_0_0_1_0_0_01.png,test,1,s0003,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0003/s0003_00649_0_0_1_0_0_01.png
s0030_00868_0_0_1_0_0_01.png,val,1,s0030,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0030/s0030_00868_0_0_1_0_0_01.png
s0021_00733_0_1_1_2_0_01.png,train,1,s0021,0,1,2,0,01,data/raw/mrlEyes_2018_01/s0021/s0021_00733_0_1_1_2_0_01.png
s0015_00474_0_0_0_0_1_01.png,test,0,s0015,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0015/s0015_00474_0_0_0_0_1_01.png
s0011_00798_0_0_0_0_0_01.png,train,0,s0011,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0011/s0011_00798_0_0_0_0_0_01.png
s0026_00368_0_0_0_0_1_01.png,val,0,s0026,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0026/s0026_00368_0_0_0_0_1_01.png
s0029_00147_0_0_0_0_1_01.png,train,0,s0029,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0029/s0029_00147_0_0_0_0_1_01.png
s0001_03161_0_1_1_2_0_01.png,val,1,s0001,0,1,2,0,01,data/raw/mrlEyes_2018_01/s0001/s0001_03161_0_1_1_2_0_01.png
s0029_00955_0_0_1_0_1_01.png,train,1,s0029,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0029/s0029_00955_0_0_1_0_1_01.png
s0022_00151_0_0_1_0_1_01.png,train,1,s0022,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0022/s0022_00151_0_0_1_0_1_01.png
s0024_00143_0_1_0_0_0_01.png,train,0,s0024,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0024/s0024_00143_0_1_0_0_0_01.png
s0037_03313_1_1_0_0_1_01.png,train,0,s0037,1,1,0,1,01,data/raw/mrlEyes_2018_01/s0037/s0037_03313_1_1_0_0_1_01.png
s0018_00083_0_0_0_0_0_01.png,train,0,s0018,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0018/s0018_00083_0_0_0_0_0_01.png
s0006_00595_0_1_0_0_0_01.png,train,0,s0006,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0006/s0006_00595_0_1_0_0_0_01.png
s0025_00087_0_0_0_0_0_01.png,train,0,s0025,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0025/s0025_00087_0_0_0_0_0_01.png
s0002_01100_0_0_1_0_0_01.png,train,1,s0002,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0002/s0002_01100_0_0_1_0_0_01.png
s0010_00088_0_0_0_0_0_01.png,train,0,s0010,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0010/s0010_00088_0_0_0_0_0_01.png
s0031_00278_1_0_1_1_1_02.png,train,1,s0031,1,0,1,1,02,data/raw/mrlEyes_2018_01/s0031/s0031_00278_1_0_1_1_1_02.png
s0019_00255_0_0_0_0_1_01.png,train,0,s0019,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0019/s0019_00255_0_0_0_0_1_01.png
s0032_00054_0_0_0_0_1_02.png,test,0,s0032,0,0,0,1,02,data/raw/mrlEyes_2018_01/s0032/s0032_00054_0_0_0_0_1_02.png
s0021_00596_0_1_1_2_0_01.png,train,1,s0021,0,1,2,0,01,data/raw/mrlEyes_2018_01/s0021/s0021_00596_0_1_1_2_0_01.png
s0020_00355_0_0_1_1_1_01.png,train,1,s0020,0,0,1,1,01,data/raw/mrlEyes_2018_01/s0020/s0020_00355_0_0_1_1_1_01.png
s0030_01010_0_0_1_0_1_01.png,val,1,s0030,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0030/s0030_01010_0_0_1_0_1_01.png
s0019_01254_0_0_0_0_0_01.png,train,0,s0019,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0019/s0019_01254_0_0_0_0_0_01.png
s0026_00329_0_0_0_0_0_01.png,val,0,s0026,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0026/s0026_00329_0_0_0_0_0_01.png
s0027_00065_0_1_0_2_0_01.png,val,0,s0027,0,1,2,0,01,data/raw/mrlEyes_2018_01/s0027/s0027_00065_0_1_0_2_0_01.png
s0019_00167_0_0_0_0_1_01.png,train,0,s0019,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0019/s0019_00167_0_0_0_0_1_01.png
s0029_00004_0_0_0_0_1_01.png,train,0,s0029,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0029/s0029_00004_0_0_0_0_1_01.png
s0010_00299_0_0_0_0_0_01.png,train,0,s0010,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0010/s0010_00299_0_0_0_0_0_01.png
s0005_00725_0_0_1_0_0_01.png,val,1,s0005,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0005/s0005_00725_0_0_1_0_0_01.png
s0018_00929_0_0_0_0_0_01.png,train,0,s0018,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0018/s0018_00929_0_0_0_0_0_01.png
s0014_05081_0_0_1_0_1_03.png,train,1,s0014,0,0,0,1,03,data/raw/mrlEyes_2018_01/s0014/s0014_05081_0_0_1_0_1_03.png
s0018_02648_0_1_0_0_0_01.png,train,0,s0018,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0018/s0018_02648_0_1_0_0_0_01.png
s0025_00115_0_0_0_0_0_01.png,train,0,s0025,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0025/s0025_00115_0_0_0_0_0_01.png
s0012_07683_0_0_1_1_0_02.png,train,1,s0012,0,0,1,0,02,data/raw/mrlEyes_2018_01/s0012/s0012_07683_0_0_1_1_0_02.png
s0005_00006_0_0_0_0_0_01.png,val,0,s0005,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0005/s0005_00006_0_0_0_0_0_01.png
s0022_00044_0_0_0_0_1_01.png,train,0,s0022,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0022/s0022_00044_0_0_0_0_1_01.png
s0015_00117_0_0_0_0_1_01.png,test,0,s0015,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0015/s0015_00117_0_0_0_0_1_01.png
s0020_00135_0_0_1_0_1_01.png,train,1,s0020,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0020/s0020_00135_0_0_1_0_1_01.png
s0035_00491_0_1_1_0_0_02.png,train,1,s0035,0,1,0,0,02,data/raw/mrlEyes_2018_01/s0035/s0035_00491_0_1_1_0_0_02.png
s0012_06791_0_0_1_0_1_01.png,train,1,s0012,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0012/s0012_06791_0_0_1_0_1_01.png
s0024_00148_0_1_0_0_0_01.png,train,0,s0024,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0024/s0024_00148_0_1_0_0_0_01.png
s0031_00086_1_0_0_0_1_02.png,train,0,s0031,1,0,0,1,02,data/raw/mrlEyes_2018_01/s0031/s0031_00086_1_0_0_0_1_02.png
s0019_02774_0_0_0_0_0_01.png,train,0,s0019,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0019/s0019_02774_0_0_0_0_0_01.png
s0031_00374_1_0_1_1_1_02.png,train,1,s0031,1,0,1,1,02,data/raw/mrlEyes_2018_01/s0031/s0031_00374_1_0_1_1_1_02.png
s0002_00726_0_0_0_0_0_01.png,train,0,s0002,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0002/s0002_00726_0_0_0_0_0_01.png
s0034_00510_0_0_1_0_0_02.png,train,1,s0034,0,0,0,0,02,data/raw/mrlEyes_2018_01/s0034/s0034_00510_0_0_1_0_0_02.png
s0007_00130_0_0_0_0_1_01.png,test,0,s0007,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0007/s0007_00130_0_0_0_0_1_01.png
s0008_00093_0_1_0_1_0_01.png,train,0,s0008,0,1,1,0,01,data/raw/mrlEyes_2018_01/s0008/s0008_00093_0_1_0_1_0_01.png
s0036_02902_1_0_1_0_0_01.png,train,1,s0036,1,0,0,0,01,data/raw/mrlEyes_2018_01/s0036/s0036_02902_1_0_1_0_0_01.png
s0031_00132_1_0_0_2_1_02.png,train,0,s0031,1,0,2,1,02,data/raw/mrlEyes_2018_01/s0031/s0031_00132_1_0_0_2_1_02.png
s0037_06831_1_0_1_0_0_01.png,train,1,s0037,1,0,0,0,01,data/raw/mrlEyes_2018_01/s0037/s0037_06831_1_0_1_0_0_01.png
s0008_00461_0_1_0_0_0_01.png,train,0,s0008,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0008/s0008_00461_0_1_0_0_0_01.png
s0010_00379_0_0_1_0_0_01.png,train,1,s0010,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0010/s0010_00379_0_0_1_0_0_01.png
s0034_00094_0_0_0_0_0_02.png,train,0,s0034,0,0,0,0,02,data/raw/mrlEyes_2018_01/s0034/s0034_00094_0_0_0_0_0_02.png
s0035_00012_0_1_0_2_1_02.png,train,0,s0035,0,1,2,1,02,data/raw/mrlEyes_2018_01/s0035/s0035_00012_0_1_0_2_1_02.png
s0037_02245_1_0_0_0_0_01.png,train,0,s0037,1,0,0,0,01,data/raw/mrlEyes_2018_01/s0037/s0037_02245_1_0_0_0_0_01.png
s0027_00098_0_0_1_0_1_01.png,val,1,s0027,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0027/s0027_00098_0_0_1_0_1_01.png
s0018_01088_0_0_0_0_1_01.png,train,0,s0018,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0018/s0018_01088_0_0_0_0_1_01.png
s0033_00476_0_0_1_0_1_01.png,test,1,s0033,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0033/s0033_00476_0_0_1_0_1_01.png
s0020_00017_0_0_0_0_1_01.png,train,0,s0020,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0020/s0020_00017_0_0_0_0_1_01.png
s0013_03087_0_0_1_0_0_01.png,val,1,s0013,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0013/s0013_03087_0_0_1_0_0_01.png
s0030_00619_0_0_1_0_1_01.png,val,1,s0030,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0030/s0030_00619_0_0_1_0_1_01.png
s0030_00427_0_0_1_0_1_01.png,val,1,s0030,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0030/s0030_00427_0_0_1_0_1_01.png
s0033_00040_0_0_0_0_0_01.png,test,0,s0033,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0033/s0033_00040_0_0_0_0_0_01.png
s0012_02757_0_1_0_2_0_01.png,train,0,s0012,0,1,2,0,01,data/raw/mrlEyes_2018_01/s0012/s0012_02757_0_1_0_2_0_01.png
s0012_04930_0_0_1_0_0_03.png,train,1,s0012,0,0,0,0,03,data/raw/mrlEyes_2018_01/s0012/s0012_04930_0_0_1_0_0_03.png
s0025_00912_0_0_1_0_1_01.png,train,1,s0025,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0025/s0025_00912_0_0_1_0_1_01.png
s0019_04205_0_0_1_0_0_01.png,train,1,s0019,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0019/s0019_04205_0_0_1_0_0_01.png
s0025_00747_0_0_1_0_1_01.png,train,1,s0025,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0025/s0025_00747_0_0_1_0_1_01.png
s0030_00183_0_0_0_0_0_01.png,val,0,s0030,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0030/s0030_00183_0_0_0_0_0_01.png
s0029_00168_0_0_0_0_1_01.png,train,0,s0029,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0029/s0029_00168_0_0_0_0_1_01.png
s0010_00295_0_0_0_0_0_01.png,train,0,s0010,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0010/s0010_00295_0_0_0_0_0_01.png
s0003_00613_0_0_1_0_0_01.png,test,1,s0003,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0003/s0003_00613_0_0_1_0_0_01.png
s0009_00294_0_0_0_0_0_01.png,test,0,s0009,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0009/s0009_00294_0_0_0_0_0_01.png
s0027_00158_0_0_1_0_0_01.png,val,1,s0027,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0027/s0027_00158_0_0_1_0_0_01.png
s0013_03545_0_1_1_1_0_01.png,val,1,s0013,0,1,1,0,01,data/raw/mrlEyes_2018_01/s0013/s0013_03545_0_1_1_1_0_01.png
s0035_00011_0_1_0_2_1_02.png,train,0,s0035,0,1,2,1,02,data/raw/mrlEyes_2018_01/s0035/s0035_00011_0_1_0_2_1_02.png
s0005_00333_0_0_0_0_0_01.png,val,0,s0005,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0005/s0005_00333_0_0_0_0_0_01.png
s0008_00064_0_1_0_0_0_01.png,train,0,s0008,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0008/s0008_00064_0_1_0_0_0_01.png
s0025_01440_0_0_1_0_1_01.png,train,1,s0025,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0025/s0025_01440_0_0_1_0_1_01.png
s0022_00114_0_1_0_2_1_01.png,train,0,s0022,0,1,2,1,01,data/raw/mrlEyes_2018_01/s0022/s0022_00114_0_1_0_2_1_01.png
s0026_00013_0_0_0_0_1_01.png,val,0,s0026,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0026/s0026_00013_0_0_0_0_1_01.png
s0026_00673_0_0_1_0_1_01.png,val,1,s0026,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0026/s0026_00673_0_0_1_0_1_01.png
s0005_00337_0_0_0_0_0_01.png,val,0,s0005,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0005/s0005_00337_0_0_0_0_0_01.png
s0031_00707_1_0_1_0_1_02.png,train,1,s0031,1,0,0,1,02,data/raw/mrlEyes_2018_01/s0031/s0031_00707_1_0_1_0_1_02.png
s0031_00224_1_0_0_0_1_02.png,train,0,s0031,1,0,0,1,02,data/raw/mrlEyes_2018_01/s0031/s0031_00224_1_0_0_0_1_02.png
s0031_00104_1_0_0_0_1_02.png,train,0,s0031,1,0,0,1,02,data/raw/mrlEyes_2018_01/s0031/s0031_00104_1_0_0_0_1_02.png
s0034_00063_0_0_0_0_0_02.png,train,0,s0034,0,0,0,0,02,data/raw/mrlEyes_2018_01/s0034/s0034_00063_0_0_0_0_0_02.png
s0008_00359_0_1_0_1_0_01.png,train,0,s0008,0,1,1,0,01,data/raw/mrlEyes_2018_01/s0008/s0008_00359_0_1_0_1_0_01.png
s0013_03296_0_0_1_0_0_01.png,val,1,s0013,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0013/s0013_03296_0_0_1_0_0_01.png
s0033_00256_0_0_1_0_1_01.png,test,1,s0033,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0033/s0033_00256_0_0_1_0_1_01.png
s0002_00201_0_0_0_0_0_01.png,train,0,s0002,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0002/s0002_00201_0_0_0_0_0_01.png
s0016_01859_1_0_1_0_0_01.png,test,1,s0016,1,0,0,0,01,data/raw/mrlEyes_2018_01/s0016/s0016_01859_1_0_1_0_0_01.png
s0036_04258_1_0_1_0_0_01.png,train,1,s0036,1,0,0,0,01,data/raw/mrlEyes_2018_01/s0036/s0036_04258_1_0_1_0_0_01.png
s0030_00250_0_0_0_0_1_01.png,val,0,s0030,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0030/s0030_00250_0_0_0_0_1_01.png
s0002_00310_0_0_0_0_0_01.png,train,0,s0002,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0002/s0002_00310_0_0_0_0_0_01.png
s0032_00027_0_0_0_0_1_02.png,test,0,s0032,0,0,0,1,02,data/raw/mrlEyes_2018_01/s0032/s0032_00027_0_0_0_0_1_02.png
s0021_00008_0_0_0_0_1_01.png,train,0,s0021,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0021/s0021_00008_0_0_0_0_1_01.png
s0022_00120_0_1_0_2_1_01.png,train,0,s0022,0,1,2,1,01,data/raw/mrlEyes_2018_01/s0022/s0022_00120_0_1_0_2_1_01.png
s0002_00146_0_0_0_0_0_01.png,train,0,s0002,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0002/s0002_00146_0_0_0_0_0_01.png
s0001_01608_0_1_0_0_0_01.png,val,0,s0001,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0001/s0001_01608_0_1_0_0_0_01.png
